,index,patch_number,name,patch_data,file_path,syx_file,has_fixed_freqs,id,wav_path,inaudible
388,425,24,Wahhh  vo,"{
    'name': 'Wahhh  vo',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 1, 0, 0],
    'feedback': 5,
    'fixed_freq': [1, 0, 0, 1, 0, 0],
    'coarse': [3, 1, 3, 3, 1, 2],
    'fine': [61, 1, 0, 44, 0, 0],
    'detune': [0, -2, -6, 0, -5, -3],
    'transpose': -12,
    'ol': [39, 78, 99, 40, 99, 99],
    'eg_rate': [
		[64, 50, 52, 21, 42, 53],
		[61, 38, 68, 53, 34, 33],
		[22, 57, 34, 22, 41, 34],
		[53, 98, 65, 75, 74, 60]
    ],
    'eg_level': [
		[99, 47, 85, 56, 85, 99],
		[99, 82, 91, 99, 88, 99],
		[99, 93, 95, 99, 99, 95],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 1, 2, 1, 1, 1],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,True,425,DX7_YAMAHA/VRC Voice ROMs/vrc107a/24_Wahhh  vo.wav,False
389,426,25,Elec Bras,"{
    'name': 'Elec Bras',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 6,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [1, 1, 1, 1, 1, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, -4, -6, -4, -2],
    'transpose': -12,
    'ol': [73, 66, 87, 99, 85, 99],
    'eg_rate': [
		[89, 89, 89, 55, 89, 55],
		[43, 43, 43, 98, 43, 98],
		[26, 26, 26, 98, 26, 98],
		[71, 71, 71, 52, 71, 52]
    ],
    'eg_level': [
		[53, 53, 53, 99, 53, 99],
		[97, 97, 97, 99, 97, 99],
		[93, 93, 93, 99, 93, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 1, 2, 1, 1, 1],
    'has_fixed_freq': False,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,False,426,DX7_YAMAHA/VRC Voice ROMs/vrc107a/25_Elec Bras.wav,False
390,427,26,Elec Viol,"{
    'name': 'Elec Viol',
    'modmatrix': [
		[0, 1, 1, 0, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 6,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [7, 1, 3, 1, 1, 1],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, -6, -1, -1, -2, -7],
    'transpose': 0,
    'ol': [78, 72, 77, 70, 70, 99],
    'eg_rate': [
		[84, 90, 96, 89, 68, 53],
		[77, 88, 50, 45, 81, 30],
		[32, 38, 32, 35, 15, 25],
		[75, 27, 53, 50, 67, 45]
    ],
    'eg_level': [
		[98, 97, 98, 94, 82, 94],
		[96, 92, 94, 97, 90, 98],
		[91, 84, 92, 99, 91, 97],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [4, 0, 3, 0, 0, 2],
    'has_fixed_freq': False,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,False,427,DX7_YAMAHA/VRC Voice ROMs/vrc107a/26_Elec Viol.wav,False
391,428,27,Violin   ,"{
    'name': 'Violin   ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 6,
    'fixed_freq': [1, 0, 0, 1, 0, 1],
    'coarse': [3, 6, 2, 0, 2, 0],
    'fine': [31, 0, 0, 46, 0, 4],
    'detune': [0, -5, 0, 0, -7, 0],
    'transpose': -12,
    'ol': [44, 77, 87, 99, 80, 99],
    'eg_rate': [
		[98, 70, 61, 51, 98, 41],
		[42, 49, 30, 18, 10, 25],
		[50, 55, 10, 17, 10, 22],
		[59, 46, 35, 56, 30, 45]
    ],
    'eg_level': [
		[99, 97, 99, 99, 99, 99],
		[99, 93, 98, 95, 98, 97],
		[99, 80, 90, 92, 97, 86],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [4, 2, 0, 4, 0, 2],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,True,428,DX7_YAMAHA/VRC Voice ROMs/vrc107a/27_Violin   .wav,False
392,429,28,Hall Orch,"{
    'name': 'Hall Orch',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 1, 0, 1],
    'coarse': [7, 4, 1, 0, 1, 0],
    'fine': [1, 26, 1, 54, 0, 0],
    'detune': [-7, -1, -6, 0, -1, 0],
    'transpose': 0,
    'ol': [78, 83, 86, 78, 89, 91],
    'eg_rate': [
		[53, 90, 96, 38, 98, 35],
		[64, 88, 50, 45, 60, 25],
		[32, 35, 32, 35, 67, 25],
		[19, 31, 25, 44, 30, 39]
    ],
    'eg_level': [
		[70, 97, 91, 94, 82, 84],
		[89, 92, 94, 97, 90, 98],
		[90, 84, 95, 99, 92, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 3, 0, 3],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,True,429,DX7_YAMAHA/VRC Voice ROMs/vrc107a/28_Hall Orch.wav,False
393,430,29,1 fifth u,"{
    'name': '1 fifth u',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 0, 1, 0, 0],
    'feedback': 0,
    'fixed_freq': [0, 0, 1, 0, 0, 1],
    'coarse': [3, 1, 0, 1, 1, 0],
    'fine': [0, 50, 29, 0, 1, 0],
    'detune': [0, -1, 0, 0, -7, 0],
    'transpose': 0,
    'ol': [47, 76, 99, 62, 82, 99],
    'eg_rate': [
		[72, 72, 63, 41, 72, 63],
		[60, 60, 98, 98, 60, 98],
		[46, 46, 98, 98, 46, 98],
		[40, 40, 65, 98, 40, 65]
    ],
    'eg_level': [
		[77, 77, 99, 99, 77, 99],
		[83, 83, 99, 99, 83, 99],
		[92, 92, 99, 99, 92, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 1, 1, 1, 1, 1],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,True,430,DX7_YAMAHA/VRC Voice ROMs/vrc107a/29_1 fifth u.wav,False
394,431,30,Magiglokk,"{
    'name': 'Magiglokk',
    'modmatrix': [
		[0, 0, 1, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 1, 0, 1, 0, 0],
    'feedback': 5,
    'fixed_freq': [0, 1, 1, 0, 1, 0],
    'coarse': [1, 0, 0, 4, 0, 11],
    'fine': [0, 69, 42, 0, 46, 27],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [84, 99, 99, 99, 99, 99],
    'eg_rate': [
		[98, 23, 80, 80, 90, 98],
		[19, 34, 36, 76, 22, 49],
		[8, 19, 12, 27, 24, 35],
		[17, 50, 47, 23, 50, 37]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[90, 97, 99, 74, 90, 25],
		[0, 42, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [2, 1, 1, 2, 2, 2],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,True,431,DX7_YAMAHA/VRC Voice ROMs/vrc107a/30_Magiglokk.wav,False
395,432,31,Magivybe ,"{
    'name': 'Magivybe ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 1, 0],
    'feedback': 6,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [8, 2, 1, 1, 1, 1],
    'fine': [78, 0, 0, 0, 0, 0],
    'detune': [0, 0, -4, -5, -4, -2],
    'transpose': -12,
    'ol': [81, 99, 84, 99, 88, 99],
    'eg_rate': [
		[71, 94, 89, 55, 20, 55],
		[46, 28, 43, 61, 26, 98],
		[20, 24, 18, 22, 16, 21],
		[25, 99, 29, 38, 71, 42]
    ],
    'eg_level': [
		[90, 99, 53, 99, 99, 99],
		[71, 97, 97, 94, 88, 99],
		[54, 0, 97, 0, 76, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [4, 1, 1, 1, 1, 1],
    'has_fixed_freq': False,
}",DX7_YAMAHA/VRC Voice ROMs/vrc107a.syx,vrc107a.syx,False,432,DX7_YAMAHA/VRC Voice ROMs/vrc107a/31_Magivybe .wav,False
396,433,0,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 1],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 1, 0, 1],
    'coarse': [3, 5, 1, 0, 1, 0],
    'fine': [0, 0, 0, 53, 0, 54],
    'detune': [-7, 6, -5, 0, -7, 0],
    'transpose': 0,
    'ol': [54, 84, 76, 99, 88, 99],
    'eg_rate': [
		[53, 53, 67, 38, 93, 40],
		[57, 67, 37, 36, 53, 30],
		[37, 38, 20, 35, 31, 25],
		[42, 42, 34, 30, 40, 29]
    ],
    'eg_level': [
		[99, 86, 74, 85, 82, 81],
		[92, 92, 97, 96, 92, 98],
		[56, 84, 94, 95, 90, 90],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,433,DX7_YAMAHA/VRC Voice ROMs/vrc106a/0_SYN.STR. .wav,False
397,434,1,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 1, 0, 1],
    'coarse': [1, 1, 1, 0, 1, 0],
    'fine': [0, 0, 0, 8, 0, 0],
    'detune': [2, 0, -2, 0, -7, 0],
    'transpose': -12,
    'ol': [92, 55, 84, 98, 83, 99],
    'eg_rate': [
		[5, 53, 53, 51, 53, 50],
		[13, 13, 13, 70, 46, 70],
		[60, 60, 60, 20, 60, 20],
		[53, 53, 53, 54, 53, 54]
    ],
    'eg_level': [
		[98, 98, 98, 99, 98, 99],
		[80, 80, 80, 92, 95, 97],
		[85, 85, 85, 84, 95, 95],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 1, 0, 1, 1],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,434,DX7_YAMAHA/VRC Voice ROMs/vrc106a/1_SYN.STR. .wav,False
398,435,2,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 1, 0, 1],
    'coarse': [1, 7, 1, 0, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [2, 0, -2, 0, -7, 0],
    'transpose': -12,
    'ol': [82, 74, 89, 99, 83, 99],
    'eg_rate': [
		[53, 54, 53, 51, 52, 57],
		[13, 13, 13, 70, 46, 70],
		[60, 18, 60, 20, 60, 20],
		[53, 53, 53, 54, 53, 54]
    ],
    'eg_level': [
		[98, 99, 98, 99, 98, 99],
		[80, 94, 80, 92, 95, 97],
		[85, 88, 85, 84, 95, 95],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,435,DX7_YAMAHA/VRC Voice ROMs/vrc106a/2_SYN.STR. .wav,False
399,436,3,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 1, 1, 0],
    'feedback': 6,
    'fixed_freq': [0, 1, 1, 1, 0, 0],
    'coarse': [1, 0, 0, 0, 1, 1],
    'fine': [0, 3, 28, 32, 1, 0],
    'detune': [-3, 0, 0, 0, -5, 4],
    'transpose': 0,
    'ol': [73, 99, 99, 99, 87, 99],
    'eg_rate': [
		[50, 50, 50, 50, 71, 50],
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[30, 40, 40, 40, 40, 40]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,436,DX7_YAMAHA/VRC Voice ROMs/vrc106a/3_SYN.STR. .wav,False
400,437,4,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 1, 1, 1, 0],
    'feedback': 6,
    'fixed_freq': [0, 1, 1, 1, 0, 0],
    'coarse': [1, 0, 0, 0, 1, 4],
    'fine': [0, 3, 28, 32, 1, 0],
    'detune': [-3, 0, 0, 0, -5, 4],
    'transpose': 0,
    'ol': [73, 99, 99, 99, 87, 99],
    'eg_rate': [
		[50, 50, 50, 50, 71, 50],
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[30, 40, 40, 40, 40, 40]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[99, 99, 99, 99, 99, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,437,DX7_YAMAHA/VRC Voice ROMs/vrc106a/4_SYN.STR. .wav,False
401,438,5,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 6,
    'fixed_freq': [0, 0, 0, 0, 0, 0],
    'coarse': [2, 0, 0, 0, 0, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [-6, -6, 6, 7, 7, -2],
    'transpose': 0,
    'ol': [89, 73, 80, 99, 85, 99],
    'eg_rate': [
		[70, 70, 70, 64, 50, 65],
		[27, 27, 27, 40, 26, 99],
		[16, 16, 16, 23, 9, 99],
		[49, 49, 49, 42, 42, 41]
    ],
    'eg_level': [
		[90, 90, 90, 99, 94, 99],
		[99, 99, 99, 97, 99, 99],
		[91, 91, 91, 94, 93, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': False,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,False,438,DX7_YAMAHA/VRC Voice ROMs/vrc106a/5_SYN.STR. .wav,False
402,439,6,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 1]
    ],
    'outmatrix': [1, 0, 0, 1, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [11, 7, 1, 4, 2, 0],
    'fine': [0, 0, 0, 0, 0, 28],
    'detune': [-1, 0, -2, -7, -6, 0],
    'transpose': 0,
    'ol': [72, 59, 99, 61, 90, 99],
    'eg_rate': [
		[37, 37, 37, 99, 99, 47],
		[32, 32, 32, 34, 46, 33],
		[24, 24, 24, 20, 10, 20],
		[28, 28, 28, 35, 28, 35]
    ],
    'eg_level': [
		[99, 99, 99, 99, 99, 99],
		[96, 96, 96, 92, 93, 92],
		[92, 92, 92, 84, 87, 84],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [1, 2, 2, 0, 2, 1],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,439,DX7_YAMAHA/VRC Voice ROMs/vrc106a/6_SYN.STR. .wav,False
403,440,7,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [1, 1, 1, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 3, 0, 0],
    'transpose': 0,
    'ol': [95, 77, 70, 98, 87, 99],
    'eg_rate': [
		[97, 97, 97, 92, 97, 96],
		[53, 53, 53, 30, 53, 30],
		[31, 31, 31, 25, 31, 25],
		[67, 67, 67, 80, 67, 80]
    ],
    'eg_level': [
		[91, 91, 91, 99, 91, 99],
		[95, 95, 95, 98, 95, 98],
		[95, 95, 95, 98, 95, 98],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,440,DX7_YAMAHA/VRC Voice ROMs/vrc106a/7_SYN.STR. .wav,False
404,441,8,SYN.STR. ,"{
    'name': 'SYN.STR. ',
    'modmatrix': [
		[0, 1, 1, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [1, 1, 1, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 0, 0, 0],
    'transpose': 0,
    'ol': [78, 67, 38, 87, 85, 88],
    'eg_rate': [
		[99, 99, 99, 99, 44, 64],
		[27, 27, 27, 40, 26, 99],
		[16, 16, 16, 23, 9, 99],
		[49, 49, 49, 42, 42, 41]
    ],
    'eg_level': [
		[99, 99, 85, 84, 99, 99],
		[99, 92, 94, 90, 99, 99],
		[91, 91, 91, 90, 98, 99],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,441,DX7_YAMAHA/VRC Voice ROMs/vrc106a/8_SYN.STR. .wav,False
405,442,9,SYN.STR.1,"{
    'name': 'SYN.STR.1',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [1, 1, 1, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [0, 0, 0, 3, 0, 0],
    'transpose': 0,
    'ol': [95, 70, 63, 99, 83, 99],
    'eg_rate': [
		[99, 55, 65, 65, 62, 67],
		[53, 53, 53, 30, 53, 30],
		[31, 31, 31, 25, 31, 25],
		[30, 28, 36, 55, 37, 55]
    ],
    'eg_level': [
		[91, 91, 91, 98, 91, 99],
		[95, 95, 95, 98, 95, 98],
		[95, 95, 95, 98, 95, 98],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,442,DX7_YAMAHA/VRC Voice ROMs/vrc106a/9_SYN.STR.1.wav,False
406,443,10,SYN.STR.1,"{
    'name': 'SYN.STR.1',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [1, 1, 1, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 66],
    'detune': [0, 0, 0, 3, 0, 0],
    'transpose': 0,
    'ol': [88, 85, 70, 99, 85, 99],
    'eg_rate': [
		[97, 97, 97, 67, 79, 74],
		[53, 53, 53, 64, 53, 30],
		[31, 31, 31, 40, 31, 25],
		[42, 49, 49, 64, 28, 49]
    ],
    'eg_level': [
		[91, 91, 91, 99, 91, 99],
		[95, 95, 95, 98, 95, 98],
		[95, 95, 95, 81, 95, 85],
		[88, 86, 98, 0, 73, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,443,DX7_YAMAHA/VRC Voice ROMs/vrc106a/10_SYN.STR.1.wav,False
407,444,11,SYN.STR.1,"{
    'name': 'SYN.STR.1',
    'modmatrix': [
		[0, 1, 1, 1, 0, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 1, 0, 0, 0],
		[0, 0, 0, 0, 1, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 0, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [31, 28, 0, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 0],
    'detune': [-5, 7, -7, -3, 0, 0],
    'transpose': -12,
    'ol': [66, 99, 58, 91, 71, 92],
    'eg_rate': [
		[99, 99, 99, 99, 99, 99],
		[2, 50, 31, 32, 38, 36],
		[26, 26, 65, 35, 67, 98],
		[33, 4, 6, 12, 14, 52]
    ],
    'eg_level': [
		[98, 99, 99, 85, 99, 99],
		[85, 88, 87, 89, 99, 99],
		[85, 88, 87, 89, 99, 99],
		[99, 99, 99, 95, 99, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,444,DX7_YAMAHA/VRC Voice ROMs/vrc106a/11_SYN.STR.1.wav,False
408,445,12,SYN.STR.1,"{
    'name': 'SYN.STR.1',
    'modmatrix': [
		[0, 1, 0, 0, 0, 0],
		[0, 1, 0, 0, 0, 0],
		[0, 0, 0, 1, 1, 0],
		[0, 0, 0, 0, 0, 0],
		[0, 0, 0, 0, 0, 1],
		[0, 0, 0, 0, 0, 0]
    ],
    'outmatrix': [1, 0, 1, 0, 0, 0],
    'feedback': 7,
    'fixed_freq': [0, 0, 0, 0, 0, 1],
    'coarse': [1, 1, 1, 1, 1, 0],
    'fine': [0, 0, 0, 0, 0, 71],
    'detune': [0, 0, 0, 3, 0, 0],
    'transpose': 0,
    'ol': [86, 90, 99, 99, 88, 99],
    'eg_rate': [
		[63, 66, 71, 65, 67, 65],
		[53, 53, 53, 64, 53, 30],
		[31, 31, 31, 40, 31, 25],
		[41, 40, 41, 49, 28, 47]
    ],
    'eg_level': [
		[91, 91, 91, 99, 91, 99],
		[95, 95, 95, 98, 95, 98],
		[95, 95, 95, 81, 95, 85],
		[0, 0, 0, 0, 0, 0]
    ],
    'sensitivity': [0, 0, 0, 0, 0, 0],
    'has_fixed_freq': True,
}",DX7_YAMAHA/VRC Voice ROMs/vrc106a.syx,vrc106a.syx,True,445,DX7_YAMAHA/VRC Voice ROMs/vrc106a/12_SYN.STR.1.wav,False
