,id,wav_path,name,caption
900,994,DX7_YAMAHA/Factory patches/rom4b/4_CHIME-STR.wav,CHIME-STR,"Chime, which possesses a bright, metallic timbre with a distinct attack and a long, evolving sustain that slowly fades into an ethereal resonance."
901,995,DX7_YAMAHA/Factory patches/rom4b/7_STRG-CHIM.wav,STRG-CHIM,"Pad, which features a bright and shimmery timbre with a distinct chiming attack, followed by a long, airy sustain and a very gradual release."
902,997,DX7_YAMAHA/Factory patches/rom4b/9_STRG-PIZZ.wav,STRG-PIZZ,"String instrument, which has a sharp, percussive attack followed by a quick decay, characteristic of a plucked sound."
903,998,DX7_YAMAHA/Factory patches/rom4b/11_LEAD GUIT.wav,LEAD GUIT,"Electric guitar lead, which has a bright, sustained, and slightly distorted timbre with a quick attack and a long, smooth decay."
904,999,DX7_YAMAHA/Factory patches/rom4b/12_PIANO-BRS.wav,PIANO-BRS,"Brassy piano, which has a bright, resonant timbre with a fast, percussive attack and a relatively quick decay."
905,1000,DX7_YAMAHA/Factory patches/rom4b/13_BRS-CHIME.wav,BRS-CHIME,"Chime, which features a bright, metallic timbre with a quick percussive attack and a long, slowly fading decay."
906,1001,DX7_YAMAHA/Factory patches/rom4b/15_E.P-BRS B.wav,E.P-BRS B,"Electric piano, which has a bright, bell-like timbre with a quick attack and a smooth, lingering decay."
907,1002,DX7_YAMAHA/Factory patches/rom4b/16_ORG-BRS B.wav,ORG-BRS B,"Organ, which has a bright, brass-like timbre and a sustained, even envelope."
908,1003,DX7_YAMAHA/Factory patches/rom4b/17_CLV-BRS B.wav,CLV-BRS B,"Electric keyboard, which has a bright, reedy, and slightly metallic timbre with a percussive attack and a moderate decay, giving it a dynamic, brass-like character."
909,1004,DX7_YAMAHA/Factory patches/rom4b/18_WHISTLES .wav,WHISTLES ,"Whistle, which has a clear, pure tone with a rapid attack and decay, characteristic of a wind instrument."
910,1005,DX7_YAMAHA/Factory patches/rom4b/19_FILTER SW.wav,FILTER SW,"Electronic sound, which features a prominent filter sweep that gradually brightens its timbre from dark to full, accompanied by a slow attack and release."
911,1006,DX7_YAMAHA/Factory patches/rom4b/21_WILD BOAR.wav,WILD BOAR,"Electronic growl, which has a deeply distorted and guttural timbre with a sharp attack and sustained decay."
912,1008,DX7_YAMAHA/Factory patches/rom4b/29_..GOTCHA..wav,..GOTCHA.,"Electronic effect, which has a bright, metallic timbre with a harsh, buzzing quality that rapidly sweeps downwards in pitch."
913,1009,DX7_YAMAHA/Factory patches/rom4b/31_EXPLOSION.wav,EXPLOSION,"Explosion sound effect, which features a sharp, noisy attack with a low-frequency rumble, followed by a decaying, broadband tail."
914,1011,DX7_YAMAHA/Factory patches/rom2a/2_OBOE     .wav,OBOE     ,"Oboe, which has a reedy and bright timbre with a sustained envelope and some vibrato."
915,1012,DX7_YAMAHA/Factory patches/rom2a/3_CLARINET .wav,CLARINET ,"Clarinet, which has a reedy timbre with a relatively quick attack and a sustained, clear release."
916,1013,DX7_YAMAHA/Factory patches/rom2a/4_SAX BC   .wav,SAX BC   ,"Saxophone, which exhibits a reedy, sustained timbre with a clear attack and moderate decay."
917,1014,DX7_YAMAHA/Factory patches/rom2a/5_BASSOON  .wav,BASSOON  ,"Bassoon, which has a dark, reedy timbre and a smooth attack with a long, natural decay."
918,1015,DX7_YAMAHA/Factory patches/rom2a/6_STRINGS 4.wav,STRINGS 4,"Strings, which have a rich, warm timbre with a slow, swelling attack and long sustain."
919,1016,DX7_YAMAHA/Factory patches/rom2a/8_STRINGS 6.wav,STRINGS 6,"String pad, which has a slow attack and long sustain, giving it a lush, evolving timbre."
920,1017,DX7_YAMAHA/Factory patches/rom2a/9_STRINGS 7.wav,STRINGS 7,"String ensemble, which has a full, sustained timbre with a slow attack and release, creating a pad-like quality."
921,1018,DX7_YAMAHA/Factory patches/rom2a/10_STRINGS 8.wav,STRINGS 8,"Strings, which have a warm, lush timbre and a slow attack with a long, sustained release."
922,1019,DX7_YAMAHA/Factory patches/rom2a/11_BRASS   4.wav,BRASS   4,"Electronic brass instrument, which has a bright, resonant timbre with a sharp, immediate attack and a relatively quick decay."
923,1020,DX7_YAMAHA/Factory patches/rom2a/13_BRASS 6 B.wav,BRASS 6 B,"Brass instrument, which has a bright, full timbre and a relatively quick attack followed by a long, sustained release."
924,1021,DX7_YAMAHA/Factory patches/rom2a/14_BRASS   7.wav,BRASS   7,"Brass instrument, which has a bright, resonant timbre with a clear initial attack and a natural, lingering decay."
925,1022,DX7_YAMAHA/Factory patches/rom2a/15_BRASS   8.wav,BRASS   8,"Brass, which has a bright and somewhat metallic timbre with a medium attack and a sustained release."
926,1023,DX7_YAMAHA/Factory patches/rom2a/16_RECORDER .wav,RECORDER ,"Recorder, which has a bright and airy timbre, with a soft attack and a relatively quick decay."
927,1024,DX7_YAMAHA/Factory patches/rom2a/18_HRMNCA2 B.wav,HRMNCA2 B,"Harmonica, which has a reedy and bright timbre with a distinct attack and sustained notes."
928,1025,DX7_YAMAHA/Factory patches/rom2a/19_VOICE   2.wav,VOICE   2,"Choir pad, which has a warm and ethereal timbre with a slow, swelling attack and a long, gradual decay, giving it a sustained, atmospheric presence."
929,1026,DX7_YAMAHA/Factory patches/rom2a/22_VIBE    2.wav,VIBE    2,"Vibraphone, it has a bright, ringing metallic timbre with a percussive attack and a moderate, decaying sustain."
930,1027,DX7_YAMAHA/Factory patches/rom2a/25_GONG    1.wav,GONG    1,"Gong, which has a sharp, metallic attack followed by a long, resonant decay with evolving harmonics."
931,1028,DX7_YAMAHA/Factory patches/rom2a/26_GONG    2.wav,GONG    2,"Gong, which has a sharp, metallic attack followed by a long, resonant decay."
932,1029,DX7_YAMAHA/Factory patches/rom2a/30_FLEXATONE.wav,FLEXATONE,"Flexatone, which has a bright, metallic timbre and a sustained, wobbly pitch envelope that evokes a whimsical or eerie atmosphere."
933,1030,DX7_YAMAHA/Factory patches/rom1b/0_PIANO   4.wav,PIANO   4,"piano, which features a bright, resonant acoustic timbre with a percussive attack and a natural, decaying sustain."
934,1031,DX7_YAMAHA/Factory patches/rom1b/1_PIANO   5.wav,PIANO   5,"Digital piano, which features a bright, clean timbre with a percussive attack and a relatively fast decay."
935,1032,DX7_YAMAHA/Factory patches/rom1b/2_E.PIANO 2.wav,E.PIANO 2,"Electric piano, which features a warm, bell-like timbre and an envelope characterized by a moderate attack and a smooth, gradual decay."
936,1034,DX7_YAMAHA/Factory patches/rom1b/4_E.PIANO 4.wav,E.PIANO 4,"electric piano, which has a clean, bell-like timbre with a moderate attack and a gentle, ringing decay."
937,1035,DX7_YAMAHA/Factory patches/rom1b/5_PIANO 5TH.wav,PIANO 5TH,"Electric piano, which has a bright, resonant timbre and a moderately fast decay."
938,1036,DX7_YAMAHA/Factory patches/rom1b/6_CELESTE  .wav,CELESTE  ,"Celesta, which has a bright, bell-like timbre with a clear, percussive attack and a gentle, lingering decay."
939,1037,DX7_YAMAHA/Factory patches/rom1b/8_HARPSICH .wav,HARPSICH ,"Harpsichord, which has a bright, plucked timbre with a very fast attack and quick decay."
940,1038,DX7_YAMAHA/Factory patches/rom1b/9_HARPSICH .wav,HARPSICH ,"Harpsichord, which has a bright, plucky timbre with a fast attack and quick decay."
941,1039,DX7_YAMAHA/Factory patches/rom1b/10_CLAV    2.wav,CLAV    2,"Electric piano, which has a bright, percussive timbre and a rapid decay, characteristic of a plucked or struck string instrument."
942,1040,DX7_YAMAHA/Factory patches/rom1b/12_E.ORGAN 2.wav,E.ORGAN 2,"Electronic organ, which has a bright, full timbre with a fast attack and a relatively quick release."
943,1041,DX7_YAMAHA/Factory patches/rom1b/14_E.ORGAN 4.wav,E.ORGAN 4,"Electric organ, which has a bright, reedy timbre with an immediate attack and a relatively fast decay."
944,1042,DX7_YAMAHA/Factory patches/rom1b/15_E.ORGAN 5.wav,E.ORGAN 5,"Electric organ, which has a mellow timbre with a soft attack and a relatively quick release."
945,1043,DX7_YAMAHA/Factory patches/rom1b/16_PIPES   2.wav,PIPES   2,"Organ, which has a mellow and airy timbre with a smooth attack and a long, sustained release."
946,1044,DX7_YAMAHA/Factory patches/rom1b/17_PIPES   3.wav,PIPES   3,"Pipe organ, which has a hollow, airy timbre with a slow attack and long sustain."
947,1046,DX7_YAMAHA/Factory patches/rom1b/19_CALIOPE  .wav,CALIOPE  ,"Calliope, which has a bright, reedy timbre and a sustained, airy envelope."
948,1047,DX7_YAMAHA/Factory patches/rom1b/20_ACCORDION.wav,ACCORDION,"Accordion, which has a reedy and rich timbre with a gentle attack, a sustained body, and a natural decay."
949,1048,DX7_YAMAHA/Factory patches/rom1b/21_SITAR    .wav,SITAR    ,"Sitar, which has a bright, resonant timbre with a distinct buzzing attack and a long, shimmering decay."
950,1049,DX7_YAMAHA/Factory patches/rom1b/22_GUITAR  3.wav,GUITAR  3,"Electric guitar, which has a bright, plucked timbre with a moderate sustain and clear decay."
951,1050,DX7_YAMAHA/Factory patches/rom1b/23_GUITAR  4.wav,GUITAR  4,"Guitar, which has a bright, clean timbre with a quick attack and a natural, decaying sustain, often featuring a subtle vibrato."
952,1051,DX7_YAMAHA/Factory patches/rom1b/24_GUITAR  5.wav,GUITAR  5,"Guitar, which has a bright, clear tone with a quick attack and a natural, decaying sustain."
953,1052,DX7_YAMAHA/Factory patches/rom1b/25_GUITAR  6.wav,GUITAR  6,"Guitar, which has a bright, clean, and resonant timbre with a quick attack and a smooth, moderate decay."
954,1053,DX7_YAMAHA/Factory patches/rom1b/26_LUTE     .wav,LUTE     ,"Plucked string instrument, which has a bright, percussive attack and a natural, relatively quick decay."
955,1054,DX7_YAMAHA/Factory patches/rom1b/28_HARP    1.wav,HARP    1,"Harp, which features a bright, resonant timbre and a clear, percussive attack followed by a natural decay."
956,1056,DX7_YAMAHA/Factory patches/rom1b/30_BASS    3.wav,BASS    3,"Electric bass, which has a prominent plucked attack, a deep and resonant timbre, and a moderate sustain."
957,1057,DX7_YAMAHA/Factory patches/rom1b/31_BASS    4.wav,BASS    4,"Bass, which has a deep, resonant timbre with a clean attack and a natural, decaying sustain."
